1198872,2024,9,86,36,17.20,0,,,,,10,3,,T20I,190
9249,1961,2,3,3*,,0,3,3/27,50.00,0,1,0,,Test,191
1283168,2021,2,6,4*,6.00,0,1,1/8,8.00,0,1,0,-1.99,T20I,192
47521,1889,2,87,29,29.00,0,,,,,2,0,,Test,193
1143150,2022,6,19,15,3.16,0,3,2/24,41.33,0,2,0,-38.16,T20I,194
1143150,2023,2,15,14,7.50,0,3,3/19,12.33,0,0,0,-4.83,T20I,195
550137,2018,2,1,1,1.00,0,3,2/50,29.66,0,1,0,-28.66,ODI,196
550137,2016,5,14,14,14.00,0,3,2/40,34.00,0,0,0,-19.99,T20I,197
550137,2018,8,44,22*,,0,3,1/14,76.00,0,2,0,,T20I,198
410763,2018,3,2,2,0.50,0,8,3/38,29.50,0,0,0,-28.99,Test,199
410763,2019,4,22,7*,5.50,0,9,4/108,42.44,0,1,0,-36.94,Test,200
38117,2001,19,229,51*,16.35,0,,,,,15,2,,ODI,201
410763,2020,2,3,3,1.50,0,7,4/71,23.00,0,0,0,-21.49,Test,202
410763,2021,4,9,8,2.25,0,6,4/98,56.50,0,0,0,-54.24,Test,203
410763,2019,2,,,,,5,5/58,22.80,1,0,0,,ODI,204
410763,2018,3,3,2,1.50,0,4,2/27,26.50,0,1,0,-24.99,T20I,205
1230636,2022,3,,,,,5,2/19,14.40,0,1,0,,T20I,206
1230636,2023,1,,,,,4,4/19,4.75,0,0,0,,T20I,207
1230636,2024,5,3,3*,3.00,0,5,3/30,19.40,0,1,0,-16.39,T20I,208
373439,2012,1,120,113,120.00,1,0,,,0,0,0,,Test,209
373439,2013,2,45,25*,45.00,0,3,2/80,86.00,0,3,0,-40.99,Test,210
373439,2012,2,,,,,0,,,0,0,0,,ODI,211
373439,2013,1,3,3,3.00,0,0,,,0,0,0,,ODI,212
373439,2014,2,1,1,1.00,0,0,,,0,1,0,,ODI,213
373439,2015,1,,,,,0,,,0,0,0,,ODI,214
373439,2018,1,7,7,7.00,0,0,,,0,0,0,,ODI,215
373439,2012,4,9,9,9.00,0,2,2/33,54.00,0,0,0,-44.99,T20I,216
373439,2018,1,5,5,5.00,0,2,2/40,20.00,0,0,0,-14.99,T20I,217
417263,2019,2,11,11,11.00,0,,,,,0,0,,T20I,218
526120,2023,3,5,5,5.00,0,,,,,3,1,,T20I,219
271996,2023,2,2,2,1.00,0,,,,,0,0,,T20I,220
53228,1978,6,443,111,40.27,2,,,,,5,0,,Test,221
53228,1979,1,26,26,26.00,0,,,,,0,0,,Test,222
505120,2013,2,130,98,32.50,0,2,2/82,124.00,0,0,0,-91.49,Test,223
505120,2017,2,65,41*,32.50,0,7,3/46,23.14,0,0,0,9.35,Test,224
505120,2023,1,,,,,0,,,0,0,0,,Test,225
505120,2015,2,5,5,5.00,0,2,1/12,28.50,0,2,0,-23.49,ODI,226
505120,2017,2,9,9*,9.00,0,2,1/54,62.50,0,0,0,-53.49,ODI,227
505120,2018,5,130,46,26.00,0,4,2/48,58.00,0,2,0,-31.99,ODI,228
505120,2020,5,73,28,24.33,0,4,2/44,62.25,0,3,0,-37.91,ODI,229
505120,2021,1,19,19*,,0,2,2/31,15.50,0,0,0,,ODI,230
505120,2022,5,21,18*,10.50,0,4,2/49,45.75,0,3,0,-35.24,ODI,231
505120,2023,2,65,48*,65.00,0,3,2/41,27.00,0,0,0,38.00,ODI,232
505120,2016,2,9,9,9.00,0,1,1/25,43.00,0,3,0,-33.99,T20I,233
505120,2018,13,73,29,14.60,0,9,3/27,31.77,0,7,0,-17.17,T20I,234
505120,2019,6,,,,,7,2/23,19.28,0,3,0,,T20I,235
505120,2020,6,65,23,21.66,0,13,5/24,12.46,1,4,0,9.20,T20I,236
505120,2021,13,87,27,7.90,0,13,6/30,23.07,1,9,0,-15.16,T20I,237
505120,2022,7,43,26,14.33,0,5,1/14,29.40,0,5,0,-15.06,T20I,238
505120,2024,2,2,2,2.00,0,1,1/39,56.00,0,1,0,-53.99,T20I,239
4089,1879,1,73,73,73.00,0,,,,,1,0,,Test,240
4089,1880,1,40,32,20.00,0,3,3/111,37.00,0,1,0,-16.99,Test,241
4089,1881,1,46,38,23.00,0,0,,,0,2,0,,Test,242
4089,1882,4,198,70,33.00,0,0,,,0,4,0,,Test,243
4089,1883,3,200,94,33.33,0,1,1/17,17.00,0,0,0,16.33,Test,244
4089,1884,4,51,27,10.20,0,,,,,3,0,,Test,245
4089,1885,3,95,51,15.83,0,,,,,3,0,,Test,246
4089,1887,1,19,15*,19.00,0,,,,,0,0,,Test,247
4089,1888,4,23,13,2.87,0,,,,,3,0,,Test,248
4089,1892,3,202,91,33.66,0,,,,,4,0,,Test,249
4089,1893,3,161,60,32.20,0,,,,,0,0,,Test,250
46132,1935,7,156,73*,22.28,0,23,4/31,39.30,0,4,0,-17.01,Test,251
46132,1936,3,27,9,4.50,0,4,2/69,62.75,0,2,0,-58.24,Test,252
46132,1938,2,64,64*,64.00,0,3,3/117,85.00,0,1,0,-20.99,Test,253
46132,1939,3,51,27,10.20,0,10,5/58,41.70,1,1,0,-31.49,Test,254
44102,2006,3,119,56,39.66,0,1,1/9,9.00,0,1,0,30.66,ODI,255
44102,2007,15,144,42,13.09,0,22,4/42,23.04,0,3,0,-9.95,ODI,256
44102,2008,11,221,47*,24.55,0,12,4/19,30.16,0,2,0,-5.61,ODI,257
44102,2009,6,83,33,20.75,0,2,2/38,23.00,0,2,0,-2.24,ODI,258
44102,2010,5,77,28,15.40,0,1,1/28,122.00,0,2,0,-106.59,ODI,259
44102,2011,2,22,22,11.00,0,4,3/32,22.00,0,1,0,-10.99,ODI,260
44102,2008,4,61,38,20.33,0,8,3/18,5.25,0,1,0,15.08,T20I,261
44102,2009,3,36,28,12.00,0,,,,,1,0,,T20I,262
44102,2010,7,33,13,8.25,0,13,3/14,10.92,0,6,0,-2.67,T20I,263
51488,1993,3,31,14*,10.33,0,5,4/54,28.80,0,0,0,-18.46,Test,264
51488,1994,2,67,50,33.50,0,3,2/45,66.00,0,1,0,-32.49,Test,265
51488,1991,6,38,24,12.66,0,6,2/21,34.00,0,1,0,-21.33,ODI,266
51488,1992,18,32,10*,6.40,0,25,5/31,26.16,1,2,0,-19.75,ODI,267
51488,1993,16,115,41,14.37,0,22,4/33,25.59,0,1,0,-11.21,ODI,268
51488,1994,15,200,34,16.66,0,17,2/22,31.17,0,5,0,-14.50,ODI,269
51488,1995,8,74,44*,37.00,0,8,2/31,36.87,0,2,0,0.12,ODI,270
51488,2007,13,27,9*,4.50,0,13,3/60,48.53,0,3,0,-44.03,ODI,271
4890,1998,1,5,5,5.00,0,3,3/71,30.66,0,0,0,-25.66,Test,272
4890,1999,1,1,1,0.50,0,3,2/67,31.66,0,0,0,-31.16,Test,273
